MONTHLY INTEREST RATES,,,,,,,,,,,,,,,,,,,ACCESS DAILY SHARES,,,,,,CAL DAILY SHARES,
Year,Variables,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,,,,,,,,,,,,,
10/11/2021,GCB,"36,702.75",,,,11/11/2021,SCB,203.50,,,,10/11/2021,SOGEGH,"1,440.00",,,,14/09/2021,ACCESS,0.00,,,,15/09/2021,CAL,"1,110.00"
09/11/2021,GCB,"265,125.00",,,,10/11/2021,SCB,"15,343.90",,,,09/11/2021,SOGEGH,406.80,,,,13/09/2021,ACCESS,0.00,,,,14/09/2021,CAL,"5,820.67"
08/11/2021,GCB,"1,417.50",,,,09/11/2021,SCB,0.00,,,,08/11/2021,SOGEGH,0.00,,,,10/09/2021,ACCESS,0.00,,,,13/09/2021,CAL,"1,440.00"
05/11/2021,GCB,483.00,,,,08/11/2021,SCB,"30,525.00",,,,05/11/2021,SOGEGH,180.00,,,,09/09/2021,ACCESS,0.00,,,,10/09/2021,CAL,0.00
04/11/2021,GCB,"4,466,711.44",,,,05/11/2021,SCB,0.00,,,,04/11/2021,SOGEGH,0.00,,,,08/09/2021,ACCESS,"3,490.00",,,,09/09/2021,CAL,0.00
03/11/2021,GCB,0.00,,,,04/11/2021,SCB,"1,628.00",,,,03/11/2021,SOGEGH,0.00,,,,07/09/2021,ACCESS,0.00,,,,08/09/2021,CAL,0.00
02/11/2021,GCB,"1,267,722.75",,,,03/11/2021,SCB,0.00,,,,02/11/2021,SOGEGH,"8,946.00",,,,06/09/2021,ACCESS,0.00,,,,07/09/2021,CAL,"1,061.28"
01/11/2021,GCB,"60,981.72",,,,02/11/2021,SCB,"4,436.30",,,,01/11/2021,SOGEGH,0.00,,,,03/09/2021,ACCESS,0.00,,,,06/09/2021,CAL,0.00
29/10/2021,GCB,193.32,,,,01/11/2021,SCB,895.20,,,,29/10/2021,SOGEGH,194.40,,,,02/09/2021,ACCESS,0.00,,,,03/09/2021,CAL,"80,683.86"
28/10/2021,GCB,392.01,,,,29/10/2021,SCB,203.50,,,,28/10/2021,SOGEGH,0.00,,,,01/09/2021,ACCESS,0.00,,,,02/09/2021,CAL,"892,361.22"
27/10/2021,GCB,0.00,,,,28/10/2021,SCB,0.00,,,,27/10/2021,SOGEGH,0.00,,,,31/08/2021,ACCESS,0.00,,,,01/09/2021,CAL,"10,581.84"
26/10/2021,GCB,767.91,,,,27/10/2021,SCB,0.00,,,,26/10/2021,SOGEGH,0.00,,,,30/08/2021,ACCESS,69.80,,,,31/08/2021,CAL,822.24
25/10/2021,GCB,"316,094.31",,,,26/10/2021,SCB,0.00,,,,25/10/2021,SOGEGH,0.00,,,,27/08/2021,ACCESS,0.00,,,,30/08/2021,CAL,"449,403.12"
22/10/2021,GCB,"2,663,525.37",,,,25/10/2021,SCB,"203,500.00",,,,22/10/2021,SOGEGH,0.00,,,,26/08/2021,ACCESS,0.00,,,,27/08/2021,CAL,720.00
21/10/2021,GCB,230.91,,,,22/10/2021,SCB,0.00,,,,21/10/2021,SOGEGH,0.00,,,,25/08/2021,ACCESS,0.00,,,,26/08/2021,CAL,"128,551.68"
20/10/2021,GCB,"8,726.25",,,,21/10/2021,SCB,0.00,,,,20/10/2021,SOGEGH,144.00,,,,24/08/2021,ACCESS,0.00,,,,25/08/2021,CAL,360.72
19/10/2021,GCB,537.00,,,,20/10/2021,SCB,"1,628.00",,,,19/10/2021,SOGEGH,"8,250.00",,,,23/08/2021,ACCESS,0.00,,,,24/08/2021,CAL,0.00
18/10/2021,GCB,59.07,,,,19/10/2021,SCB,0.00,,,,18/10/2021,SOGEGH,"8,412.00",,,,20/08/2021,ACCESS,0.00,,,,23/08/2021,CAL,"35,996.00"
15/10/2021,GCB,"301,176.45",,,,18/10/2021,SCB,"16,280.00",,,,15/10/2021,SOGEGH,0.00,,,,19/08/2021,ACCESS,0.00,,,,20/08/2021,CAL,0.00
14/10/2021,GCB,"165,933.00",,,,15/10/2021,SCB,0.00,,,,14/10/2021,SOGEGH,"18,000.00",,,,18/08/2021,ACCESS,0.00,,,,19/08/2021,CAL,"73,987.90"
13/10/2021,GCB,"1,753.88",,,,14/10/2021,SCB,0.00,,,,13/10/2021,SOGEGH,"5,015.64",,,,17/08/2021,ACCESS,349.00,,,,18/08/2021,CAL,0.00
12/10/2021,GCB,"2,690.00",,,,13/10/2021,SCB,"109,605.10",,,,12/10/2021,SOGEGH,0.00,,,,16/08/2021,ACCESS,0.00,,,,17/08/2021,CAL,128.10
11/10/2021,GCB,0.00,,,,12/10/2021,SCB,"44,383.35",,,,11/10/2021,SOGEGH,"2,520.00",,,,13/08/2021,ACCESS,0.00,,,,16/08/2021,CAL,160.30
08/10/2021,GCB,0.00,,,,11/10/2021,SCB,"53,113.50",,,,08/10/2021,SOGEGH,"60,336.00",,,,12/08/2021,ACCESS,0.00,,,,13/08/2021,CAL,"138,121.20"
07/10/2021,GCB,"7,451.30",,,,08/10/2021,SCB,956.45,,,,07/10/2021,SOGEGH,0.00,,,,11/08/2021,ACCESS,0.00,,,,12/08/2021,CAL,0.00
06/10/2021,GCB,"7,074.70",,,,07/10/2021,SCB,0.00,,,,06/10/2021,SOGEGH,"24,000.00",,,,10/08/2021,ACCESS,0.00,,,,11/08/2021,CAL,10.50
05/10/2021,GCB,0.00,,,,06/10/2021,SCB,"22,039.05",,,,05/10/2021,SOGEGH,"12,500.00",,,,09/08/2021,ACCESS,69.80,,,,10/08/2021,CAL,0.00
04/10/2021,GCB,796.24,,,,05/10/2021,SCB,40.70,,,,04/10/2021,SOGEGH,0.00,,,,06/08/2021,ACCESS,0.00,,,,09/08/2021,CAL,"2,559.90"
01/10/2021,GCB,0.00,,,,04/10/2021,SCB,"25,172.95",,,,01/10/2021,SOGEGH,0.00,,,,05/08/2021,ACCESS,0.00,,,,06/08/2021,CAL,0.00
30/09/2021,GCB,338.94,,,,01/10/2021,SCB,"1,058.20",,,,30/09/2021,SOGEGH,0.00,,,,03/08/2021,ACCESS,0.00,,,,05/08/2021,CAL,0.00
29/09/2021,GCB,"2,749.18",,,,30/09/2021,SCB,"29,649.95",,,,29/09/2021,SOGEGH,"19,200.00",,,,02/08/2021,ACCESS,0.00,,,,03/08/2021,CAL,"8,300.60"
28/09/2021,GCB,"8,608.00",,,,29/09/2021,SCB,"23,029.55",,,,28/09/2021,SOGEGH,"24,388.75",,,,30/07/2021,ACCESS,"34,900.00",,,,02/08/2021,CAL,"1,414,926.80"
27/09/2021,GCB,"2,690.00",,,,28/09/2021,SCB,0.00,,,,27/09/2021,SOGEGH,412.50,,,,29/07/2021,ACCESS,0.00,,,,30/07/2021,CAL,0.00
24/09/2021,GCB,"100,541.44",,,,27/09/2021,SCB,0.00,,,,24/09/2021,SOGEGH,"8,227.50",,,,28/07/2021,ACCESS,823.64,,,,29/07/2021,CAL,"1,062.60"
23/09/2021,GCB,"11,873.66",,,,24/09/2021,SCB,0.00,,,,23/09/2021,SOGEGH,0.00,,,,27/07/2021,ACCESS,0.00,,,,28/07/2021,CAL,"1,750.00"
22/09/2021,GCB,0.00,,,,23/09/2021,SCB,0.00,,,,22/09/2021,SOGEGH,"1,782.38",,,,26/07/2021,ACCESS,247.79,,,,27/07/2021,CAL,"1,350.30"
20/09/2021,GCB,"13,450.00",,,,22/09/2021,SCB,0.00,,,,20/09/2021,SOGEGH,"1,313.28",,,,23/07/2021,ACCESS,0.00,,,,26/07/2021,CAL,"1,303.40"
16/09/2021,GCB,"1,225,531.72",,,,20/09/2021,SCB,"32,134.50",,,,16/09/2021,SOGEGH,0.00,,,,22/07/2021,ACCESS,"12,235.94",,,,23/07/2021,CAL,0.00
15/09/2021,GCB,0.00,,,,16/09/2021,SCB,"18,685.00",,,,15/09/2021,SOGEGH,0.00,,,,21/07/2021,ACCESS,0.00,,,,22/07/2021,CAL,"1,787.10"
14/09/2021,GCB,"12,127.50",,,,15/09/2021,SCB,"1,934.40",,,,14/09/2021,SOGEGH,506.00,,,,19/07/2021,ACCESS,0.00,,,,21/07/2021,CAL,"6,846.70"
13/09/2021,GCB,"116,698.89",,,,14/09/2021,SCB,316.20,,,,13/09/2021,SOGEGH,"8,839.00",,,,16/07/2021,ACCESS,0.00,,,,19/07/2021,CAL,0.00
10/09/2021,GCB,"11,847.22",,,,13/09/2021,SCB,"105,148.70",,,,10/09/2021,SOGEGH,0.00,,,,15/07/2021,ACCESS,0.00,,,,16/07/2021,CAL,"55,150.90"
09/09/2021,GCB,711.48,,,,10/09/2021,SCB,"58,145.50",,,,09/09/2021,SOGEGH,0.00,,,,14/07/2021,ACCESS,0.00,,,,15/07/2021,CAL,0.00
08/09/2021,GCB,0.00,,,,09/09/2021,SCB,"9,250.00",,,,08/09/2021,SOGEGH,0.00,,,,13/07/2021,ACCESS,0.00,,,,14/07/2021,CAL,"1,799.70"
07/09/2021,GCB,"107,810.78",,,,08/09/2021,SCB,0.00,,,,07/09/2021,SOGEGH,"5,238.00",,,,12/07/2021,ACCESS,0.00,,,,13/07/2021,CAL,"414,798.30"
06/09/2021,GCB,0.00,,,,07/09/2021,SCB,0.00,,,,06/09/2021,SOGEGH,"4,091.65",,,,09/07/2021,ACCESS,0.00,,,,12/07/2021,CAL,0.00
03/09/2021,GCB,"99,531.74",,,,06/09/2021,SCB,"64,750.00",,,,03/09/2021,SOGEGH,"3,420.00",,,,08/07/2021,ACCESS,0.00,,,,09/07/2021,CAL,0.00
02/09/2021,GCB,"366,751.77",,,,03/09/2021,SCB,0.00,,,,02/09/2021,SOGEGH,0.00,,,,07/07/2021,ACCESS,0.00,,,,08/07/2021,CAL,"140,462.70"
01/09/2021,GCB,"17,711.54",,,,02/09/2021,SCB,74.00,,,,01/09/2021,SOGEGH,"2,038.70",,,,06/07/2021,ACCESS,0.00,,,,07/07/2021,CAL,627.90
31/08/2021,GCB,188.65,,,,01/09/2021,SCB,148.00,,,,31/08/2021,SOGEGH,883.50,,,,05/07/2021,ACCESS,0.00,,,,06/07/2021,CAL,"36,221.50"
30/08/2021,GCB,490.49,,,,31/08/2021,SCB,0.00,,,,30/08/2021,SOGEGH,"1,332.85",,,,02/07/2021,ACCESS,349.00,,,,05/07/2021,CAL,"1,561.00"
27/08/2021,GCB,485.10,,,,30/08/2021,SCB,"13,930.50",,,,27/08/2021,SOGEGH,950.00,,,,01/07/2021,ACCESS,0.00,,,,02/07/2021,CAL,0.00
26/08/2021,GCB,"5,400.78",,,,27/08/2021,SCB,0.00,,,,26/08/2021,SOGEGH,123.50,,,,30/06/2021,ACCESS,0.00,,,,01/07/2021,CAL,0.00
25/08/2021,GCB,"7,546.00",,,,26/08/2021,SCB,"1,073.00",,,,25/08/2021,SOGEGH,0.00,,,,29/06/2021,ACCESS,0.00,,,,30/06/2021,CAL,"14,933.10"
24/08/2021,GCB,0.00,,,,25/08/2021,SCB,0.00,,,,24/08/2021,SOGEGH,0.00,,,,28/06/2021,ACCESS,0.00,,,,29/06/2021,CAL,"405,856.50"
23/08/2021,GCB,"22,201.41",,,,24/08/2021,SCB,"2,072.00",,,,23/08/2021,SOGEGH,0.00,,,,25/06/2021,ACCESS,0.00,,,,28/06/2021,CAL,0.00
20/08/2021,GCB,0.00,,,,23/08/2021,SCB,0.00,,,,20/08/2021,SOGEGH,376.20,,,,24/06/2021,ACCESS,0.00,,,,25/06/2021,CAL,210.00
19/08/2021,GCB,"1,331.33",,,,20/08/2021,SCB,0.00,,,,19/08/2021,SOGEGH,"43,785.50",,,,23/06/2021,ACCESS,0.00,,,,24/06/2021,CAL,"14,143.50"
18/08/2021,GCB,215.60,,,,19/08/2021,SCB,"664,871.50",,,,18/08/2021,SOGEGH,0.00,,,,22/06/2021,ACCESS,872.50,,,,23/06/2021,CAL,819.00
17/08/2021,GCB,"16,533.00",,,,18/08/2021,SCB,0.00,,,,17/08/2021,SOGEGH,118.75,,,,21/06/2021,ACCESS,0.00,,,,22/06/2021,CAL,"2,786.00"
16/08/2021,GCB,0.00,,,,17/08/2021,SCB,"27,787.00",,,,16/08/2021,SOGEGH,0.00,,,,18/06/2021,ACCESS,0.00,,,,21/06/2021,CAL,"1,139,585.30"
13/08/2021,GCB,539.00,,,,16/08/2021,SCB,"6,530.50",,,,13/08/2021,SOGEGH,0.00,,,,17/06/2021,ACCESS,0.00,,,,18/06/2021,CAL,"4,577.01"
12/08/2021,GCB,0.00,,,,13/08/2021,SCB,185.00,,,,12/08/2021,SOGEGH,617.50,,,,16/06/2021,ACCESS,0.00,,,,17/06/2021,CAL,"177,646.60"
11/08/2021,GCB,0.00,,,,12/08/2021,SCB,0.00,,,,11/08/2021,SOGEGH,0.00,,,,15/06/2021,ACCESS,600.28,,,,16/06/2021,CAL,"713,189.89"
10/08/2021,GCB,0.00,,,,11/08/2021,SCB,0.00,,,,10/08/2021,SOGEGH,690.65,,,,14/06/2021,ACCESS,"9,191.72",,,,15/06/2021,CAL,"112,507.17"
09/08/2021,GCB,727.65,,,,10/08/2021,SCB,0.00,,,,09/08/2021,SOGEGH,"4,226.55",,,,11/06/2021,ACCESS,0.00,,,,14/06/2021,CAL,0.00
06/08/2021,GCB,0.00,,,,09/08/2021,SCB,"334,054.50",,,,06/08/2021,SOGEGH,673.55,,,,10/06/2021,ACCESS,0.00,,,,11/06/2021,CAL,0.00
05/08/2021,GCB,0.00,,,,06/08/2021,SCB,"1,488.00",,,,05/08/2021,SOGEGH,0.00,,,,09/06/2021,ACCESS,0.00,,,,10/06/2021,CAL,978.20
03/08/2021,GCB,"57,134.00",,,,05/08/2021,SCB,"4,054.80",,,,03/08/2021,SOGEGH,0.00,,,,08/06/2021,ACCESS,85.14,,,,09/06/2021,CAL,"15,844.65"
02/08/2021,GCB,0.00,,,,03/08/2021,SCB,"186,054.00",,,,02/08/2021,SOGEGH,"1,347.10",,,,04/06/2021,ACCESS,0.00,,,,08/06/2021,CAL,"17,228.00"
30/07/2021,GCB,0.00,,,,02/08/2021,SCB,"2,343.60",,,,30/07/2021,SOGEGH,0.00,,,,03/06/2021,ACCESS,0.00,,,,04/06/2021,CAL,"1,484.09"
29/07/2021,GCB,0.00,,,,30/07/2021,SCB,0.00,,,,29/07/2021,SOGEGH,0.00,,,,02/06/2021,ACCESS,0.00,,,,03/06/2021,CAL,"9,990.05"
28/07/2021,GCB,"4,370,102.73",,,,29/07/2021,SCB,669.60,,,,28/07/2021,SOGEGH,"8,766.60",,,,01/06/2021,ACCESS,0.00,,,,02/06/2021,CAL,0.00
27/07/2021,GCB,"3,947.40",,,,28/07/2021,SCB,0.00,,,,27/07/2021,SOGEGH,"12,635.00",,,,31/05/2021,ACCESS,0.00,,,,01/06/2021,CAL,438.73
26/07/2021,GCB,"8,100.00",,,,27/07/2021,SCB,0.00,,,,26/07/2021,SOGEGH,0.00,,,,28/05/2021,ACCESS,180.00,,,,31/05/2021,CAL,"14,600.00"
23/07/2021,GCB,"17,344.80",,,,26/07/2021,SCB,"23,250.00",,,,23/07/2021,SOGEGH,"1,076.35",,,,27/05/2021,ACCESS,0.00,,,,28/05/2021,CAL,0.00
22/07/2021,GCB,0.00,,,,23/07/2021,SCB,"17,670.00",,,,22/07/2021,SOGEGH,0.00,,,,26/05/2021,ACCESS,0.00,,,,27/05/2021,CAL,"701,353.52"
21/07/2021,GCB,"8,051.40",,,,22/07/2021,SCB,"1,116.00",,,,21/07/2021,SOGEGH,"3,895.95",,,,25/05/2021,ACCESS,0.00,,,,26/05/2021,CAL,"6,214,550.96"
19/07/2021,GCB,"2,214.00",,,,21/07/2021,SCB,"362,458.20",,,,19/07/2021,SOGEGH,"1,425.00",,,,24/05/2021,ACCESS,0.00,,,,25/05/2021,CAL,"15,186.80"
16/07/2021,GCB,"1,620.00",,,,19/07/2021,SCB,0.00,,,,16/07/2021,SOGEGH,"3,832.30",,,,21/05/2021,ACCESS,0.00,,,,24/05/2021,CAL,"3,752.00"
15/07/2021,GCB,0.00,,,,16/07/2021,SCB,0.00,,,,15/07/2021,SOGEGH,"4,750.00",,,,20/05/2021,ACCESS,0.00,,,,21/05/2021,CAL,"8,468.80"
14/07/2021,GCB,"4,908.60",,,,15/07/2021,SCB,0.00,,,,14/07/2021,SOGEGH,0.00,,,,19/05/2021,ACCESS,0.00,,,,20/05/2021,CAL,"16,840.00"
13/07/2021,GCB,361.80,,,,14/07/2021,SCB,0.00,,,,13/07/2021,SOGEGH,475.00,,,,18/05/2021,ACCESS,0.00,,,,19/05/2021,CAL,"482,000.00"
12/07/2021,GCB,0.00,,,,13/07/2021,SCB,0.00,,,,12/07/2021,SOGEGH,0.00,,,,17/05/2021,ACCESS,0.00,,,,18/05/2021,CAL,"5,222.58"
09/07/2021,GCB,"30,099.60",,,,12/07/2021,SCB,0.00,,,,09/07/2021,SOGEGH,"21,513.95",,,,14/05/2021,ACCESS,0.00,,,,17/05/2021,CAL,194.34
08/07/2021,GCB,"4,234,798.80",,,,09/07/2021,SCB,"6,398.40",,,,08/07/2021,SOGEGH,"9,228.39",,,,12/05/2021,ACCESS,0.00,,,,14/05/2021,CAL,0.00
07/07/2021,GCB,567.00,,,,08/07/2021,SCB,"1,525.20",,,,07/07/2021,SOGEGH,"7,330.26",,,,11/05/2021,ACCESS,0.00,,,,12/05/2021,CAL,"1,954.06"
06/07/2021,GCB,178.20,,,,07/07/2021,SCB,0.00,,,,06/07/2021,SOGEGH,"19,415.61",,,,10/05/2021,ACCESS,0.00,,,,11/05/2021,CAL,"2,038.62"
05/07/2021,GCB,0.00,,,,06/07/2021,SCB,"37,200.00",,,,05/07/2021,SOGEGH,"37,564.52",,,,07/05/2021,ACCESS,0.00,,,,10/05/2021,CAL,"1,706.88"
02/07/2021,GCB,"40,996.80",,,,05/07/2021,SCB,0.00,,,,02/07/2021,SOGEGH,"4,786.76",,,,06/05/2021,ACCESS,0.00,,,,07/05/2021,CAL,"13,152.72"
01/07/2021,GCB,"6,544.80",,,,02/07/2021,SCB,0.00,,,,01/07/2021,SOGEGH,"15,793.28",,,,05/05/2021,ACCESS,0.00,,,,06/05/2021,CAL,"1,756.44"
30/06/2021,GCB,982.80,,,,01/07/2021,SCB,"11,420.40",,,,30/06/2021,SOGEGH,0.00,,,,04/05/2021,ACCESS,0.00,,,,05/05/2021,CAL,252.00
29/06/2021,GCB,658.80,,,,30/06/2021,SCB,"7,179.60",,,,29/06/2021,SOGEGH,"14,108.40",,,,30/04/2021,ACCESS,0.00,,,,04/05/2021,CAL,"32,020.80"
28/06/2021,GCB,97.20,,,,29/06/2021,SCB,"32,736.00",,,,28/06/2021,SOGEGH,0.00,,,,29/04/2021,ACCESS,0.00,,,,30/04/2021,CAL,"5,145.00"
25/06/2021,GCB,"9,784.80",,,,28/06/2021,SCB,0.00,,,,25/06/2021,SOGEGH,0.00,,,,28/04/2021,ACCESS,0.00,,,,29/04/2021,CAL,"75,691.56"
24/06/2021,GCB,540.00,,,,25/06/2021,SCB,"4,464.00",,,,24/06/2021,SOGEGH,0.00,,,,27/04/2021,ACCESS,0.00,,,,28/04/2021,CAL,381.36
23/06/2021,GCB,"1,220.40",,,,24/06/2021,SCB,0.00,,,,23/06/2021,SOGEGH,"6,778.80",,,,26/04/2021,ACCESS,0.00,,,,27/04/2021,CAL,"22,352.40"
22/06/2021,GCB,"1,460,878.20",,,,23/06/2021,SCB,"365,936.40",,,,22/06/2021,SOGEGH,0.00,,,,23/04/2021,ACCESS,0.00,,,,26/04/2021,CAL,"4,167.24"
21/06/2021,GCB,"2,700.00",,,,22/06/2021,SCB,0.00,,,,21/06/2021,SOGEGH,0.00,,,,22/04/2021,ACCESS,0.00,,,,23/04/2021,CAL,"4,200.00"
18/06/2021,GCB,"126,684.00",,,,21/06/2021,SCB,0.00,,,,18/06/2021,SOGEGH,"4,951.96",,,,21/04/2021,ACCESS,0.00,,,,22/04/2021,CAL,"602,612.00"
17/06/2021,GCB,"2,176.20",,,,18/06/2021,SCB,0.00,,,,17/06/2021,SOGEGH,"17,946.85",,,,20/04/2021,ACCESS,0.00,,,,21/04/2021,CAL,"1,884,600.00"
16/06/2021,GCB,0.00,,,,17/06/2021,SCB,0.00,,,,16/06/2021,SOGEGH,563.37,,,,19/04/2021,ACCESS,0.00,,,,20/04/2021,CAL,"1,825.00"
15/06/2021,GCB,"31,714.20",,,,16/06/2021,SCB,0.00,,,,15/06/2021,SOGEGH,0.00,,,,16/04/2021,ACCESS,0.00,,,,19/04/2021,CAL,"5,670.35"
14/06/2021,GCB,0.00,,,,15/06/2021,SCB,0.00,,,,14/06/2021,SOGEGH,0.00,,,,15/04/2021,ACCESS,0.00,,,,16/04/2021,CAL,393.99
11/06/2021,GCB,"1,783,080.00",,,,14/06/2021,SCB,0.00,,,,11/06/2021,SOGEGH,0.00,,,,14/04/2021,ACCESS,0.00,,,,15/04/2021,CAL,"1,086,851.88"
10/06/2021,GCB,"37,810.80",,,,11/06/2021,SCB,0.00,,,,10/06/2021,SOGEGH,"18,249.99",,,,13/04/2021,ACCESS,0.00,,,,14/04/2021,CAL,"96,800.00"
09/06/2021,GCB,"14,958.00",,,,10/06/2021,SCB,"23,845.20",,,,09/06/2021,SOGEGH,"9,479.36",,,,12/04/2021,ACCESS,0.00,,,,13/04/2021,CAL,"5,251,696.64"
08/06/2021,GCB,"2,565.00",,,,09/06/2021,SCB,874.20,,,,08/06/2021,SOGEGH,0.00,,,,09/04/2021,ACCESS,0.00,,,,12/04/2021,CAL,"415,524.48"
04/06/2021,GCB,"2,834.46",,,,08/06/2021,SCB,"19,530.00",,,,04/06/2021,SOGEGH,0.00,,,,08/04/2021,ACCESS,0.00,,,,09/04/2021,CAL,"90,048.00"
03/06/2021,GCB,0.00,,,,04/06/2021,SCB,"167,046.90",,,,03/06/2021,SOGEGH,"56,095.60",,,,07/04/2021,ACCESS,0.00,,,,08/04/2021,CAL,"64,936.96"
02/06/2021,GCB,762.12,,,,03/06/2021,SCB,0.00,,,,02/06/2021,SOGEGH,324.51,,,,06/04/2021,ACCESS,0.00,,,,07/04/2021,CAL,"29,696.00"
01/06/2021,GCB,0.00,,,,02/06/2021,SCB,"7,788.50",,,,01/06/2021,SOGEGH,"45,414.00",,,,01/04/2021,ACCESS,0.00,,,,06/04/2021,CAL,"47,641.80"
31/05/2021,GCB,"90,948.06",,,,01/06/2021,SCB,0.00,,,,31/05/2021,SOGEGH,0.00,,,,31/03/2021,ACCESS,0.00,,,,01/04/2021,CAL,"22,417.92"
28/05/2021,GCB,0.00,,,,31/05/2021,SCB,0.00,,,,28/05/2021,SOGEGH,"1,116.21",,,,30/03/2021,ACCESS,0.00,,,,31/03/2021,CAL,"45,376.00"
27/05/2021,GCB,"2,834.46",,,,28/05/2021,SCB,"69,442.82",,,,27/05/2021,SOGEGH,"221,745.60",,,,29/03/2021,ACCESS,0.00,,,,30/03/2021,CAL,"91,360.64"
26/05/2021,GCB,"1,044.00",,,,27/05/2021,SCB,"24,472.81",,,,26/05/2021,SOGEGH,0.00,,,,26/03/2021,ACCESS,0.00,,,,29/03/2021,CAL,"117,250.00"
25/05/2021,GCB,"57,942.00",,,,26/05/2021,SCB,"1,056.18",,,,25/05/2021,SOGEGH,"7,063.18",,,,25/03/2021,ACCESS,0.00,,,,26/03/2021,CAL,"45,739.00"
24/05/2021,GCB,"84,864.00",,,,25/05/2021,SCB,"9,445.80",,,,24/05/2021,SOGEGH,"5,371.00",,,,24/03/2021,ACCESS,0.00,,,,25/03/2021,CAL,"8,945.40"
21/05/2021,GCB,0.00,,,,24/05/2021,SCB,"6,078.80",,,,21/05/2021,SOGEGH,"4,200.00",,,,23/03/2021,ACCESS,0.00,,,,24/03/2021,CAL,"3,024.64"
20/05/2021,GCB,0.00,,,,21/05/2021,SCB,0.00,,,,20/05/2021,SOGEGH,0.00,,,,22/03/2021,ACCESS,0.00,,,,23/03/2021,CAL,"54,482.96"
19/05/2021,GCB,"449,436.40",,,,20/05/2021,SCB,0.00,,,,19/05/2021,SOGEGH,"4,013.52",,,,19/03/2021,ACCESS,0.00,,,,22/03/2021,CAL,"132,606.80"
18/05/2021,GCB,"6,741.16",,,,19/05/2021,SCB,"21,184.80",,,,18/05/2021,SOGEGH,430.92,,,,18/03/2021,ACCESS,0.00,,,,19/03/2021,CAL,"7,169.92"
17/05/2021,GCB,"7,026,040.60",,,,18/05/2021,SCB,"45,700.20",,,,17/05/2021,SOGEGH,"3,382.68",,,,17/03/2021,ACCESS,0.00,,,,18/03/2021,CAL,"341,988.72"
14/05/2021,GCB,990.00,,,,17/05/2021,SCB,"30,994.60",,,,14/05/2021,SOGEGH,"1,344,252.00",,,,15/03/2021,ACCESS,0.00,,,,17/03/2021,CAL,"92,164.80"
12/05/2021,GCB,495.00,,,,14/05/2021,SCB,"12,740.00",,,,12/05/2021,SOGEGH,0.00,,,,12/03/2021,ACCESS,0.00,,,,15/03/2021,CAL,"4,564.50"
11/05/2021,GCB,"1,089.00",,,,12/05/2021,SCB,"12,012.00",,,,11/05/2021,SOGEGH,159.60,,,,11/03/2021,ACCESS,0.00,,,,12/03/2021,CAL,"14,870.25"
10/05/2021,GCB,"2,504.70",,,,11/05/2021,SCB,"112,694.40",,,,10/05/2021,SOGEGH,168.00,,,,09/03/2021,ACCESS,0.00,,,,11/03/2021,CAL,"1,500.00"
07/05/2021,GCB,0.00,,,,10/05/2021,SCB,"16,325.40",,,,07/05/2021,SOGEGH,816.48,,,,05/03/2021,ACCESS,0.00,,,,09/03/2021,CAL,0.00
06/05/2021,GCB,0.00,,,,07/05/2021,SCB,"29,120.00",,,,06/05/2021,SOGEGH,404.04,,,,04/03/2021,ACCESS,0.00,,,,05/03/2021,CAL,0.00
05/05/2021,GCB,"582,040.80",,,,06/05/2021,SCB,0.00,,,,05/05/2021,SOGEGH,"5,995.08",,,,03/03/2021,ACCESS,0.00,,,,04/03/2021,CAL,0.00
04/05/2021,GCB,0.00,,,,05/05/2021,SCB,"6,406.40",,,,04/05/2021,SOGEGH,"4,368.00",,,,02/03/2021,ACCESS,0.00,,,,03/03/2021,CAL,"26,415.22"
30/04/2021,GCB,"245,123.00",,,,04/05/2021,SCB,"21,021.00",,,,30/04/2021,SOGEGH,0.00,,,,01/03/2021,ACCESS,0.00,,,,02/03/2021,CAL,"1,229.60"
29/04/2021,GCB,"12,622.50",,,,30/04/2021,SCB,"7,847.50",,,,29/04/2021,SOGEGH,"28,249.75",,,,26/02/2021,ACCESS,0.00,,,,01/03/2021,CAL,0.00
28/04/2021,GCB,"222,741.00",,,,29/04/2021,SCB,0.00,,,,28/04/2021,SOGEGH,0.00,,,,25/02/2021,ACCESS,0.00,,,,26/02/2021,CAL,0.00
27/04/2021,GCB,"3,802.50",,,,28/04/2021,SCB,0.00,,,,27/04/2021,SOGEGH,0.00,,,,24/02/2021,ACCESS,0.00,,,,25/02/2021,CAL,"4,628.80"
26/04/2021,GCB,"3,951.00",,,,27/04/2021,SCB,0.00,,,,26/04/2021,SOGEGH,"1,636.00",,,,23/02/2021,ACCESS,0.00,,,,24/02/2021,CAL,0.00
23/04/2021,GCB,0.00,,,,26/04/2021,SCB,182.00,,,,23/04/2021,SOGEGH,"2,400.00",,,,22/02/2021,ACCESS,0.00,,,,23/02/2021,CAL,976.00
22/04/2021,GCB,"22,216.50",,,,23/04/2021,SCB,0.00,,,,22/04/2021,SOGEGH,"19,250.40",,,,19/02/2021,ACCESS,0.00,,,,22/02/2021,CAL,"111,508.80"
21/04/2021,GCB,"9,081.00",,,,22/04/2021,SCB,671.92,,,,21/04/2021,SOGEGH,"2,340.00",,,,18/02/2021,ACCESS,0.00,,,,19/02/2021,CAL,371.20
